Dealer_ID,Dealer_Name,Date,Time,Customer_Name,Customer_Email,Customer_Phone,Customer_City,Car_Brand,Car_Model,Car_Year,Car_Color,Price,Payment_Method,Salesperson_Name,Warranty_Period
718,"Smith, Jones and Kemp",28-06-2024,05:36:54,Dr. Robert Pena,jdavis@yahoo.com,019.421.1640,Carterfort,Toyota,Skill,2002,Red,86220.57,Loan,Tyrone Howell,4
719,Hughes-Miles,10-08-2024,23:28:26,Melinda Fields,patrickanthony@yahoo.com,(505)727-6420,Boydland,Audi,Watch,2021,Gray,28635.66,Cash,Heather Sanchez,4
720,Welch-Cisneros,30-06-2024,00:29:37,Carlos Martinez,zsmith@gmail.com,+1-221-493-7298x42840,Phamville,Ford,Whole,2020,Red,68503.32,Cash,Logan Washington,3
721,Walker LLC,15-07-2024,00:30:56,Todd Johnson,williamsmegan@moore.com,(909)617-5086x57582,Port Jamesmouth,Ford,Pay,2017,Silver,17426.92,Loan,Renee Vargas,3
722,Martinez-Alvarado,14-09-2024,03:13:08,Brian Horn,ksanders@davis.biz,(823)858-2904,North Carrieport,BMW,Amount,2009,White,50516.29,Cash,Sarah Colon,2
723,"Sanchez, Ford and Edwards",16-04-2024,16:48:55,Barbara Weber,karenswanson@gmail.com,001-469-736-2033x315,North Cameronchester,Honda,Scene,2015,Silver,76059.45,Credit,Karen Bates,2
724,"Martin, Baker and Rhodes",20-09-2024,01:53:39,Christina Sanchez,ejames@gmail.com,683.097.8247x12068,East Courtneyhaven,BMW,Control,2021,Gray,76827.18,Loan,Phillip Munoz,3
725,Lopez PLC,01-02-2024,02:37:53,Jennifer Simpson,christopher01@yahoo.com,001-095-668-6363,Denisefort,Audi,Recent,2001,Red,71850.02,Loan,David Serrano,4
726,Johnson-Hurst,15-06-2024,08:55:18,Christopher Hensley,sarah81@hotmail.com,(204)185-2402,Welchland,Audi,Sing,2005,Red,27812.57,Cash,Nicholas Nolan,3
727,Rodriguez-Williams,25-09-2024,05:22:29,Regina Murray,lindajohnson@kennedy.com,7601028285,Aaronhaven,BMW,Television,2020,Gray,32102.61,Cash,Johnny Rodriguez,1
728,"Adams, Santiago and Thomas",01-10-2024,23:35:05,David Johnson,wcooke@gmail.com,403.467.1191x7562,East Lucasport,Ford,Least,2018,Gray,26286.21,Cash,Bill Sullivan,2
729,Baker-Wiggins,21-08-2024,18:55:35,Jason Brown,sarah04@gmail.com,001-313-871-6597x88082,Johnchester,Honda,Become,2013,Red,19059.78,Loan,Maria Foster,3
730,Reyes and Sons,15-05-2024,13:38:48,Teresa Kramer,scott99@watts.info,+1-989-123-7804x733,Martinbury,Honda,Simple,2003,Blue,28661.72,Credit,Vanessa Gutierrez,1
731,"Hernandez, Stewart and Dalton",25-01-2024,11:03:12,Alexandra Jones,brittanytorres@gmail.com,017-866-2832,Thomasview,Toyota,Them,2015,Red,26746.21,Loan,Brian Martin,5
732,Barber Inc,30-09-2024,08:07:14,Virginia Sparks,ashley99@yahoo.com,994.004.2480x629,South Williamberg,Audi,Address,2010,Red,54518.67,Credit,Christopher Dominguez,1
733,Henry Inc,20-04-2024,12:53:05,Charles Jenkins,millerluke@hotmail.com,6415383999,Port Christian,Ford,Far,2016,Gray,31351.99,Loan,Daniel Schneider,4
734,Powell-Morris,04-06-2024,21:53:06,Stephen Boyd,jayfranklin@beard.org,259.313.4473,Rivaschester,BMW,Writer,2023,Silver,69895.01,Cash,Rachel Obrien,3
735,"Mcintyre, Melton and Arias",20-06-2024,05:36:06,Taylor Webb,xlewis@hicks-holmes.com,(449)182-7322x907,Jonesside,BMW,Sing,2012,Silver,15044.62,Credit,Maurice Wolfe,4
736,White LLC,01-11-2024,18:02:22,Courtney White,rking@parker.org,(899)672-1822x0775,East Elizabethshire,Toyota,Lot,2006,Black,99943.33,Cash,Alexandria Phillips,2
737,Sanders Group,29-01-2024,20:08:39,Peter Edwards,bgross@hotmail.com,-10761,New Lorraineberg,Honda,End,2023,Silver,27710.27,Credit,Gregory Pope,5
738,"Weaver, Flores and Prince",16-01-2024,23:31:34,Amy Nash,msteele@yahoo.com,676.361.4696,Nathanmouth,Toyota,Increase,2014,Blue,47815.97,Cash,Ashley Estrada,3
739,"Carroll, Saunders and Brennan",18-07-2024,12:33:07,Robert Woods,lopezcharles@yahoo.com,001-128-835-6868x3759,Derrickmouth,Ford,See,2022,White,51315.58,Loan,Grant Robbins,2
740,Williams-Floyd,30-05-2024,22:44:45,Glen Thomas,pgonzales@wise.com,7771859240,Hobbsfort,Honda,Research,2023,Black,15900.19,Cash,Sherri Smith,2
741,Roach LLC,25-07-2024,09:04:33,Daniel Freeman,davidcain@yahoo.com,167-605-9706x6294,East Nicole,Ford,Available,2006,Black,98838.57,Credit,Pamela Montgomery,2
742,Mclaughlin and Sons,15-04-2024,15:31:10,Cheryl Smith,fgonzalez@vaughn-campbell.com,3873532427,Brandychester,Honda,Type,2021,Red,39684.66,Loan,Michael Orozco,1
743,Kerr and Sons,22-01-2024,04:09:19,Alyssa Garcia,mary42@yahoo.com,001-783-063-0824x793,Fostertown,Audi,Avoid,2009,Red,17203.01,Loan,Claire Nielsen,4
744,"Larsen, Sutton and Waters",19-01-2024,07:23:00,Christopher Jones,kyle91@yahoo.com,5454676816,Webbborough,Ford,Card,2002,Gray,25113.16,Cash,Erica Stephens,2
745,Hart Inc,23-10-2024,10:32:37,Phillip Wallace,bauertammy@yahoo.com,(193)484-8429x10440,Blaketown,Toyota,Piece,2005,Red,18926.41,Loan,Erica Logan,3
746,Mcneil PLC,28-09-2024,16:19:14,Michael Terry,kbailey@smith-hammond.net,001-843-014-0557x162,Matthewshire,Honda,Everything,2019,Blue,94892.02,Loan,Alexander Ho,2
747,Taylor-Jackson,05-11-2024,20:46:51,John Simmons,gfernandez@ryan.info,937-439-9284,Mitchellmouth,Audi,Guy,2007,Silver,97682.02,Credit,Benjamin Williams,5
748,Hoffman-Russell,12-01-2024,08:31:10,Sarah Campbell,teresa60@morales-castro.com,(007)932-0893,North Sethborough,BMW,High,2004,Red,84851.98,Credit,Luke Lopez,3
749,Jimenez Group,03-05-2024,17:34:24,Kevin Page,julia00@yahoo.com,(678)674-5548x4345,Sarahburgh,Audi,Western,2013,Silver,16993.41,Cash,Joseph Baker,1
750,Fischer Group,29-04-2024,20:51:37,Tonya Dean,mclements@gutierrez.com,693.305.6915x924,Christopherchester,Audi,Cold,2007,Silver,25382.92,Credit,Lindsey King,3
751,Chambers-Butler,19-10-2024,01:46:13,Michele Wiggins,duncanjacob@parker-quinn.com,896.301.7783x5983,North Zacharymouth,Audi,Rock,2006,Silver,55797.76,Loan,Jennifer Jones,2
752,"Lee, Newman and Anderson",07-04-2024,02:16:26,Jasmine Boyd,hblankenship@knight-jimenez.net,(400)948-2729x2382,Port Jessica,Audi,Decide,2013,White,55549.68,Cash,Nicole Green DDS,4
753,Benson-Adams,03-01-2024,14:16:33,Emily Wagner,cruzjasmine@gmail.com,(000)350-7719x9032,South Brianview,Ford,Side,2023,White,89230.04,Credit,David Fowler,5
754,Peters Ltd,08-06-2024,12:36:10,Brian Ramirez,sanchezjacob@molina-everett.com,(138)899-3495,Lake Gina,BMW,Condition,2004,Blue,51999.06,Loan,Ashley Pratt,4
755,Mitchell-Everett,25-10-2024,02:57:01,Carla Mcguire,alexander33@yahoo.com,001-861-758-5256,Campbellburgh,Toyota,Physical,2012,Silver,51994.12,Loan,Steven Flores,3
756,Williams-Cortez,01-03-2024,00:19:49,Kristie Wong,mark74@williams.com,463-757-9964x3818,North Angelicaview,Toyota,Interview,2010,Silver,41177.67,Loan,Paul Horne,2
757,Harrison Inc,18-09-2024,22:15:54,James Davis MD,cynthia39@morris-taylor.biz,001-522-205-8094,Carriefort,Ford,Know,2018,Blue,50866.87,Loan,Caleb Golden,2
758,Mcfarland Ltd,30-09-2024,07:20:57,Heather Stewart,dennisjohn@hotmail.com,190-280-8628,Ramosmouth,Ford,Action,2014,Red,31545.37,Cash,Christina Martin,2
759,Sexton Group,10-05-2024,08:45:01,Victoria Higgins,robin86@khan.biz,001-622-695-8864,Stanleyborough,BMW,Tonight,2014,White,41347.82,Credit,Lauren Kim,1
760,"Bradley, Thompson and Wood",15-02-2024,23:56:45,Dr. Karen Mahoney MD,joshuasuarez@diaz-bennett.info,(775)715-8885,Mcknighthaven,Honda,Lead,2017,Silver,81379.85,Loan,Alison Soto,5
761,Guerrero-Christensen,22-03-2024,23:18:44,Laura Johnson,wcooper@clarke.com,597.346.1251,West Rachelville,Audi,Particular,2018,Blue,17479.08,Loan,Alexis Harris,1
762,Jones Group,09-07-2024,21:23:37,Anna Dyer,vargaskelly@johnson.com,383-041-1633x3555,Port Edgar,Toyota,Member,2019,Black,36762.14,Cash,Margaret Jones,5
763,"Turner, Hardin and Lawson",05-06-2024,16:22:50,Brittney Smith,jason41@yahoo.com,001-481-479-4637x3228,Reeseburgh,Honda,Nearly,2016,Silver,98351.13,Loan,Andrew Bernard,1
764,White and Sons,14-04-2024,10:06:47,Melinda Smith,cathy46@johnson.com,001-567-631-1037x43675,Gomezmouth,Ford,Attorney,2016,Black,59581.27,Loan,Kathy Lindsey,3
765,Clark and Sons,01-10-2024,05:18:01,Rachel Gomez,ymurphy@gmail.com,851-897-0197x04065,Pottermouth,Audi,Born,2011,Gray,38148.91,Loan,Todd Rivera,4
766,Graves Group,28-10-2024,13:21:28,Mrs. Kimberly Howe DVM,kgrant@hotmail.com,001-135-055-4539x88616,West Derrick,Ford,Brother,2001,White,16458.63,Loan,Richard Bryant,4
767,"Ortega, Campbell and Rodriguez",14-06-2024,08:02:32,Kelsey Gray,georgelaura@goodman-jackson.com,615.601.4103,Larsenstad,Honda,Risk,2012,White,17610.91,Cash,Robert Duncan,2
768,Reynolds-Kidd,17-04-2024,12:22:59,Jeremy Rodriguez,contrerasrobert@white-baird.com,(749)102-2631x14207,North Lisabury,Ford,Product,2019,Black,80492.53,Credit,Kirk Robles,2
769,Mcneil-Davis,09-05-2024,17:23:51,Lauren Smith,greenedaniel@foster.com,(254)152-4819x9369,Curtisfurt,Honda,Think,2017,Silver,57209.47,Cash,Ms. Tiffany Shepard,5
770,Spencer-Brady,23-06-2024,16:20:26,Thomas Burns,dawnkhan@gmail.com,001-280-257-5299,Thompsonmouth,Ford,See,2009,White,62337.76,Credit,Charlotte Berg,3
771,"Adams, James and Allen",24-03-2024,05:48:48,Kelly Clark,sandra71@hotmail.com,8541443947,Danielborough,Audi,Able,2004,Red,86720.79,Cash,Sarah Jones,5
772,Johnson and Sons,04-07-2024,11:21:33,Jennifer Thomas,uowen@smith.com,2922196213,South Johnhaven,Audi,Mission,2020,Blue,80016.64,Cash,Nathan Miller,4
773,Anderson-Dillon,15-07-2024,13:43:32,Emily King,kylescott@gmail.com,155.133.3217x08209,Lake James,BMW,Not,2021,Red,33996.18,Cash,Heidi Flores,1
774,"Stevens, Dixon and Yu",11-08-2024,01:48:10,Mrs. Hannah Adams,igarner@williams.info,(766)556-3562x4339,New Patrick,Ford,Window,2001,White,16593.14,Credit,Jane Owen,2
775,"Casey, Watkins and Haynes",16-05-2024,21:18:11,Jennifer Wiggins,kevinbradford@hotmail.com,001-930-998-2826x637,Lake Jeromeport,Toyota,Evidence,2014,Gray,90239.63,Cash,Michelle Clark,1
776,Fleming-Yang,07-11-2024,22:30:28,Susan Moore,anthonyhart@gmail.com,001-585-999-9817x5306,East Karenland,Ford,Possible,2016,Silver,45482.57,Cash,Jennifer Sexton,2
777,Parker-Allison,14-06-2024,10:30:46,Karen Morris,bryan14@yahoo.com,121.627.3540x3160,New Kaitlynbury,Audi,Show,2003,Gray,75988.9,Loan,Brian Norris,3
778,"Douglas, Hall and King",31-05-2024,00:52:14,Aaron Deleon Jr.,josephdaniels@yahoo.com,404-746-0480x971,New James,Honda,Long,2016,Silver,32455.05,Loan,Erica Beck,3
779,Munoz Group,05-08-2024,00:09:22,Mr. Joel Adams,hillmargaret@hotmail.com,196-333-8439,New Susanburgh,Audi,Alone,2019,Blue,43374.17,Credit,John Bond,1
780,"Orozco, Keller and Weiss",13-01-2024,09:57:52,Helen Mcbride,emily98@jones.com,001-750-808-5204,North Kayla,Toyota,Apply,2006,Blue,49016.9,Cash,Brenda Cline,5
781,Ross-Dyer,10-07-2024,01:54:20,Dr. Peter Graves,virginiawilliams@rivers-lee.biz,154.116.4362x7673,South Nicholas,Audi,Hope,2006,Blue,32456.91,Loan,Daniel Santos,4
782,"Perez, Nelson and Fry",01-07-2024,09:32:14,Ellen Castro,brandon47@woodward-parker.biz,8982545847,Andersonburgh,Audi,Discuss,2020,Silver,85484.43,Credit,Ricky Benson,1
783,Morgan-Jackson,08-03-2024,06:21:20,Jason Kelley,hweiss@hotmail.com,473-195-7244x136,Allenmouth,Toyota,Never,2019,Black,22711.26,Credit,Nathan Moran,4
784,Norman-Solomon,11-02-2024,14:39:02,Richard Cooper,uestes@yahoo.com,001-549-447-3280x284,West Ericberg,Audi,Floor,2021,Silver,86663.57,Loan,Elizabeth Huynh,5
785,Jensen-Henry,07-08-2024,03:32:26,Erin Skinner,debbie55@yahoo.com,001-990-269-9258,Markfurt,Honda,Within,2022,Gray,16993.63,Credit,Deborah Thompson,1
786,"Cameron, Hawkins and Jones",17-03-2024,15:29:36,Billy Smith,zbuckley@yahoo.com,326.678.3265x8968,West Briantown,BMW,Actually,2005,White,40129.9,Credit,Amanda Wu,5
787,Johnson and Sons,31-05-2024,02:44:52,Elizabeth Nichols,velazquezbrooke@hotmail.com,+1-146-610-1374x055,Cooperview,BMW,Three,2022,Silver,32304.35,Credit,Cindy Mcdaniel,5
788,Farmer-Bryant,18-11-2024,22:44:35,Rhonda Johnson,alanparsons@carney.net,725-063-1812x818,Ginachester,Ford,Sort,2021,Black,15652.52,Cash,Sergio Jones,5
789,Watts-Garcia,27-07-2024,09:00:40,Jonathan Fleming,bowersjerry@yahoo.com,945-630-2754x98930,Tinaside,Audi,Audience,2002,Red,38857.57,Loan,Jason Harrison,1
790,"Rodriguez, Jones and Baker",17-03-2024,06:59:36,Kristin Torres,benitezroberto@ramos.com,+1-254-711-9389x5857,Harristown,BMW,Generation,2014,Gray,70684.43,Credit,Brian Smith,1
791,Sandoval-Martinez,24-10-2024,05:15:44,Marcia Casey,brenda70@gmail.com,+1-080-973-7434x522,Perkinsfort,Honda,Project,2019,Gray,32700.25,Credit,Sherry Taylor,4
792,Dillon-Glover,17-09-2024,17:01:15,Jacob Morris,susan03@brown.com,5630551584,Lake Nicholas,Honda,Kid,2019,Blue,88452.7,Loan,Tammy Price,1
793,Torres PLC,20-01-2024,17:06:30,Janet Wong,jacquelineparker@hines.info,(334)904-1851x621,New Stevenland,Audi,Tough,2021,Black,85610.38,Loan,John Horn,1
794,"Martin, Davis and Patel",20-05-2024,16:39:07,Charles Nguyen,smithgeorge@johnson.biz,001-156-019-2120x548,South Robertshire,Toyota,Class,2004,Red,78000.42,Loan,Maria Reed,4
795,Gray-Campos,17-01-2024,15:13:53,Kathleen Potter,nicole22@sanchez-bates.org,4466735429,Port Rick,Toyota,Support,2004,White,51614.96,Cash,Vincent Robinson,3
796,Mcbride-Fritz,21-05-2024,07:15:07,John Malone,audrey76@drake.com,802-552-3205,North Cynthiatown,Ford,Often,2019,White,52166.74,Loan,Albert Hill,1
797,Barajas and Sons,11-01-2024,17:38:03,Annette Shah,cookpaula@frost-jones.com,034-288-6540,Peterport,Toyota,Produce,2013,Silver,63795.63,Credit,Jennifer Wood,5
798,"Hill, Lopez and Ball",03-03-2024,00:52:26,Jennifer Garcia,wallchristopher@johnson.biz,+1-827-508-0979x041,West Linda,BMW,Difference,2011,Blue,38551.06,Loan,Alexis Fernandez,1
799,Reilly-Thompson,06-09-2024,05:16:28,Allison Washington,nicholsjennifer@gmail.com,001-280-835-9325x3734,Cruzview,Ford,Tough,2006,White,32845.4,Loan,Steven Wagner,5
800,"Torres, Morrison and Summers",27-10-2024,16:25:29,Sherri Robinson,michael30@yahoo.com,802-902-0246x872,Johnsonfurt,BMW,Us,2011,Blue,46426.37,Credit,Kristin Vega,1
801,"Mayo, Butler and Vang",14-08-2024,02:26:27,Sara Mata,brent78@yahoo.com,001-949-176-5293x10373,North Sergio,Ford,Skin,2005,Black,23630.96,Loan,Rachael Jimenez,3
802,"Barnes, Anderson and Martinez",20-03-2024,19:13:35,Miranda Roberts,sjohns@hotmail.com,638-589-2277,Erinhaven,BMW,Instead,2000,Blue,30903.33,Cash,Christine Owens,1
803,Smith LLC,21-04-2024,08:07:05,Joan Mitchell,jamesdiane@cowan-houston.org,001-984-036-5544x433,Robertsshire,Honda,Night,2010,Blue,24737.33,Credit,Steven Bennett,4
804,Williams-Rodriguez,21-07-2024,09:09:48,Mr. Justin Thompson,adam66@brooks.com,912.959.9116,North Jesus,Ford,Congress,2023,Blue,19313.68,Loan,Brandy Garrison,2
805,Lewis and Sons,26-06-2024,15:27:27,John Carroll,pramirez@yahoo.com,001-057-464-0955x583,Lake Michelleside,Ford,Effect,2022,Black,59254.57,Loan,Crystal White,2
806,Adams Ltd,24-01-2024,06:16:22,Mr. Todd Guzman,petersonjanet@gmail.com,907.659.2710x882,Thomasville,Ford,Deal,2016,Gray,81266.47,Loan,Mrs. Amber Gonzales,4
807,Price-Romero,22-08-2024,23:14:51,George Moreno,mark55@jackson.net,(129)775-2953,North Davidshire,Audi,Future,2017,White,94992.6,Cash,Elizabeth Byrd,2
808,Stewart-Johnson,25-03-2024,16:40:07,Roberto Chen,briannaellis@shaffer.com,631-338-3995x98794,Flemingfort,Toyota,Capital,2006,Silver,51380.52,Credit,Tanner Brewer,1
809,Jones-Evans,06-05-2024,03:21:07,Debra Pacheco,huntadam@velez.com,985.499.8133x916,South Alexanderburgh,BMW,Though,2001,Blue,25677.19,Credit,Joy Johnson,1
810,Bradford-Gill,05-03-2024,03:21:26,Erik Vasquez,ronaldtorres@gmail.com,+1-276-949-2699x66126,Liumouth,Honda,Because,2000,Blue,71796.87,Loan,Lauren Woodward,1
811,Dominguez PLC,10-11-2024,18:30:44,Tracy Powell,elizabethcox@yahoo.com,358-256-8608,Wendyton,Honda,Technology,2014,Blue,83430.5,Cash,Sean Kirby,1
812,Roach-Johnston,04-08-2024,06:59:08,Edward Dennis,sharonjackson@hotmail.com,620.033.7815x2927,New Nancymouth,Toyota,Marriage,2013,Gray,80463.37,Loan,Tina Glover,2
813,Jones Ltd,09-07-2024,14:47:25,Danny Garrison,bcannon@yahoo.com,159-717-9853,Portertown,BMW,Hit,2022,White,44001.56,Loan,Jeff Wiggins,3
814,Williams Ltd,18-02-2024,04:48:39,Ann Mitchell,sharon01@shah.com,(962)798-2170x761,East Dawn,Ford,Stay,2016,Red,34234.23,Cash,Meredith Perez,5
815,Adams-Gray,10-03-2024,01:58:58,David Beck,gordonbenjamin@anthony.com,096-087-7707x693,New Brandonstad,Honda,Loss,2016,Gray,51685.54,Loan,Kimberly Barton,4
816,Tran Ltd,17-05-2024,20:50:48,David Ramirez,pughanthony@hotmail.com,(546)820-7067,West Stanleymouth,Ford,Serve,2015,Black,29947.35,Credit,Christina Fleming,2
817,Foley-Hernandez,12-01-2024,23:08:22,Christopher Roman,zbarrett@rogers-adams.com,+1-697-651-2228x28796,Marioton,Toyota,Focus,2014,Red,47719.68,Credit,William Murphy,4
818,Lopez-Davis,12-10-2024,02:42:12,Michael Craig,sharon99@rivera-haley.biz,001-690-475-5133x077,North Lisa,BMW,Tree,2010,Red,96507.89,Loan,Kerry Williams,5
819,Estrada Ltd,30-01-2024,00:59:37,Amy Thomas,adrienne49@gmail.com,261-154-5907x88801,South Jacobhaven,Toyota,How,2015,White,81986.61,Loan,Valerie Gordon,3
820,Burns and Sons,13-10-2024,13:18:23,Donna Kim,cynthiagonzalez@mclean.biz,346-120-1680,West Stacy,BMW,Pm,2013,Red,89634.9,Loan,Marissa Olson,5
821,Reynolds Inc,03-09-2024,09:20:09,Julia Nichols,thompsonnicole@hotmail.com,505-226-2593x72231,South Ryan,Audi,Author,2004,Silver,96216.85,Credit,Jennifer Rodriguez,4
822,"Flores, Robbins and Cummings",06-03-2024,07:17:44,Joan Hanna,rodriguezjessica@gmail.com,001-381-719-2837x6363,Port Makayla,Ford,Republican,2019,Red,92560.43,Cash,Jordan Cole,3
823,"Mckinney, Allen and Lowery",30-03-2024,23:57:27,Ashley Patterson,ilove@hotmail.com,(162)323-6575,Manuelport,BMW,Well,2019,White,66514.16,Cash,Amy Parker,3
824,Perez-Sanders,27-06-2024,08:43:30,Holly Ferguson,cnichols@wilkins-goodman.org,001-641-413-5341x838,West Davidfurt,Honda,Prepare,2006,Black,35960.62,Cash,Tyler Douglas,2
825,Cordova and Sons,16-03-2024,06:12:36,Vincent Duffy,michaelparker@gmail.com,451-406-8918,East Corey,BMW,Road,2000,Gray,30162.95,Cash,Michelle Davis,3
826,"Richards, Conley and Ward",27-01-2024,05:00:43,John Yang,kevinluna@anderson.com,5191552313,Brianfort,Toyota,Store,2007,Silver,62155.59,Cash,George Smith,1
827,Reid and Sons,22-10-2024,01:35:14,Traci Norris,michael59@hernandez.com,001-937-386-8773x89414,Blackborough,Toyota,Direction,2011,Blue,30272.5,Cash,Jeffrey Rosario,5
828,"Thomas, Harris and Taylor",18-08-2024,02:02:15,Sara Garcia,bowersbruce@yahoo.com,652-885-7392,Sherryborough,Honda,Court,2015,Gray,17040.62,Loan,Mikayla Martin,5
829,"Hurst, Mcclain and Davis",12-08-2024,08:51:15,Maria Snow,kyle05@gmail.com,001-519-429-2423x638,Lake Pamelaport,Audi,Resource,2010,Red,53687.96,Cash,Jerry Terry,4
830,Taylor Group,13-03-2024,18:32:43,Phillip Townsend,larry40@hotmail.com,169-970-1713x84321,Lake Kevin,Ford,Modern,2008,White,85350.64,Credit,Breanna Smith,5
831,Trevino-Johnson,11-02-2024,21:49:24,Kristen Fuller,john42@gmail.com,+1-263-370-2136x3065,South Wesley,Toyota,Friend,2010,White,40877.4,Loan,Amanda Saunders,4
832,"Wells, Brown and Brown",16-06-2024,23:03:32,April Moreno,joyrichardson@douglas.info,312-687-8867x8737,Lewisberg,Ford,Us,2019,White,20791.16,Credit,Stephen Goodwin,5
833,"Blanchard, Bennett and Daniel",28-07-2024,13:11:20,Anthony Ford,fullererin@hotmail.com,(611)282-1879x932,Robertsonside,Honda,Cost,2021,White,71641.69,Loan,Matthew Jones,3
834,"Mckinney, Lane and Jackson",20-02-2024,12:09:17,Lindsey Watkins,potterstacy@yahoo.com,001-999-739-1469,East Jeanette,Honda,Amount,2018,Red,37650.83,Cash,Debra Blair,2
835,Clark-Guerrero,17-03-2024,10:00:15,Mark Washington,dwalker@yahoo.com,(751)434-0525x7137,Alejandroview,Audi,Month,2001,Silver,80232.51,Loan,Ashley Smith,3
836,"Dunn, Moses and Chen",15-02-2024,04:54:07,Jordan Lynch,michael70@hotmail.com,8495869029,North Debra,Audi,Art,2018,Silver,84899.76,Loan,Amanda Vang,2
837,White and Sons,02-03-2024,23:53:31,Shannon Rodriguez,jonathanking@richardson.com,(581)825-7990x148,North Steve,Audi,Yourself,2018,Black,30840.99,Loan,Jim Jones,5
838,"Jackson, Martinez and Hammond",01-02-2024,22:16:35,James Thomas,steven43@carter.org,001-950-818-1505,Ashleechester,Ford,Forget,2007,Red,83809.36,Credit,Danielle Woodard,3
839,Powell LLC,15-05-2024,04:57:51,Benjamin Robertson,cindy34@stephens-delgado.com,001-561-689-4626x34619,Emilytown,BMW,Bad,2008,Gray,38975.61,Loan,Taylor Branch,4
840,Barnett-Montes,13-08-2024,23:50:34,Billy Thomas,rodriguezcarolyn@hotmail.com,(631)432-4669,Johnsonview,BMW,Start,2000,Blue,62783.82,Loan,Jordan Martinez,4
841,"Stewart, Evans and Ayers",20-09-2024,00:45:28,Laurie Perez,zwalsh@cruz.com,(217)125-7102,Jacobsonville,Toyota,Quickly,2006,Gray,58860.66,Loan,David Castillo,2
842,Lee-West,20-08-2024,02:34:03,Jennifer Price,alexanderson@yahoo.com,073.832.4786x97560,East Diana,Toyota,Show,2005,Silver,98673.69,Loan,Thomas Roach,4
843,Bailey PLC,22-05-2024,08:06:18,Patricia Vargas,ianmay@schwartz.net,(641)654-0899,New Paul,Audi,Party,2004,White,26521.96,Cash,Cynthia Boyer,3
844,"Li, Black and Cohen",19-07-2024,06:05:45,Jesus Horton,ylozano@yahoo.com,029.479.5833x86446,Lake Jessicafurt,Toyota,Big,2001,Silver,17053.72,Cash,Matthew Lowe,3
845,"Castaneda, Parker and Wells",30-08-2024,20:16:26,David Figueroa,jasonhaley@henry.com,210-050-3816x57238,Joneschester,Honda,Low,2013,Blue,90485.4,Loan,Theresa Rodriguez,4
846,Gonzalez PLC,06-10-2024,04:38:13,Patrick Cantrell,kellereduardo@miller.org,890.857.9068x51991,Michealshire,Audi,Security,2010,Red,49248.62,Credit,Donald Graham,4
847,Williams-Sosa,07-01-2024,17:38:21,Sean Young,ryanjones@hotmail.com,435.905.3553x287,Fisherchester,Toyota,Thing,2015,Red,81145.6,Cash,Amber Jackson,4
848,Serrano Ltd,20-08-2024,00:50:21,Joel Sullivan,tapiarobin@gmail.com,632-644-0847,East Dominic,Audi,Result,2010,Red,62530.86,Loan,Joshua Myers,1
849,Cannon-Cummings,24-02-2024,06:53:31,Keith Goodwin,thomaschristina@gmail.com,531.376.3048,North Joshua,Ford,Here,2007,Blue,58784.03,Loan,Kyle Willis,5
850,Garza-Mcclain,19-10-2024,03:43:54,Donna King,shari36@hotmail.com,328.545.4168x401,Lake Jerry,Toyota,Away,2001,Gray,52562.29,Loan,David Chandler,4
851,Gibson Ltd,14-11-2024,18:49:51,Kevin Kramer,loricoleman@payne.com,581.210.5043x15546,Castilloville,Toyota,Discussion,2001,Black,59116.66,Cash,Sheila Dean,4
852,Grant-Whitehead,03-06-2024,20:18:15,Robert Gonzalez,enorris@yahoo.com,+1-441-758-2913x65721,Jenniferville,Toyota,Reduce,2019,Red,17931.64,Cash,Alicia Woods,3
853,"Hodges, Cooper and Anderson",24-10-2024,20:00:20,Lisa Rios,robinsondenise@gmail.com,-5713,South Rebeccaport,Audi,Go,2019,Blue,69175.06,Loan,Robert Rhodes,2
854,King Inc,20-10-2024,03:57:26,Bruce Mills,erin77@murphy.com,+1-892-645-5488x43075,Port Blake,BMW,Defense,2006,Silver,96708.47,Cash,Donna Bender,5
855,Reynolds Group,21-08-2024,07:02:11,Patricia Ferguson,christopher75@rodriguez-hernandez.info,-4678,Angelafurt,Ford,Hard,2023,Black,60779.67,Cash,Jonathan Jones,4
856,"Shaw, Torres and Wilson",09-05-2024,21:57:07,Brenda Kelly,saracarroll@gmail.com,687.541.2927,Markland,Toyota,Bring,2009,Black,40694.57,Credit,Tiffany Johnson,2
857,"Perez, Bentley and Estrada",26-04-2024,00:36:13,David Nixon,wrightshawn@hotmail.com,800.525.8790,North Jenniferport,Toyota,Ball,2011,Blue,42362.86,Credit,Stephanie Martinez,2
858,May-Robinson,22-09-2024,22:47:42,Donald Johnson,stephanie65@powers-barajas.com,(127)571-3161x90839,East Colin,Ford,Executive,2020,Silver,21308.6,Cash,Kristen Jacobson,1
859,"Stewart, Fitzpatrick and Morris",18-10-2024,20:11:33,Virginia Bentley,chamilton@hotmail.com,(909)413-5961x770,Port Krystal,Toyota,Reflect,2023,Red,23807.99,Loan,Megan Sanchez,4
860,"Mitchell, Smith and Rodgers",14-08-2024,00:38:02,Melissa Miller,ggutierrez@johnson.info,(245)210-0968,Adamsfurt,Honda,Somebody,2022,Gray,53267.18,Cash,Marissa Mendoza,2
861,Barnett-Nunez,19-03-2024,06:56:54,Diane Murray MD,bradkim@hotmail.com,(913)731-2267,East Michelle,Ford,Month,2017,Silver,67817.01,Credit,Briana Miller,1
